mean_time	stddev_time	median_time	user_time	system_time	min_time	max_time	command	tool
73.4816826143		73.4816826143	39.93823718	47.24354536	73.4816826143	73.4816826143	bbmapskimmer.sh sam=1.4 maxindel=0 tipsearch=0 midpad=100 in=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa ref=./results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa outm=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//bbmap_skimmer_output.sam t=25 minid=0.85 path=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs/	bbmap_skimmer
52.972726664979994		52.972726664979994	50.19211478	47.00733544	52.972726664979994	52.972726664979994	bbmapskimmer.sh sam=1.4 maxindel=0 tipsearch=0 midpad=100 ignorefrequentkmers=f vslow maxsites=15000 maxsites2=15000 in=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa ref=./results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa outm=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//bbmap_skimmer_mod_output.sam t=25 minid=0.85 path=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs/	bbmapskimmermod
208.28451315422		208.28451315422	3032.73760332	9.2624447	208.28451315422	208.28451315422	"makeblastdb -in results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa -dbtype nucl -out results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//contigs_blastdb && blastn -query results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa -db results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//contigs_blastdb -max_target_seqs 1000000 -out results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//blastn_output.tsv -evalue 1e-5 -num_threads 25 -task blastn-short -outfmt ""6 qaccver saccver nident length mismatch qlen gapopen qstart qend sstart send evalue bitscore"""	blastn
1672.45232219568		1672.45232219568	22900.631999279998	131.0112129	1672.45232219568	1672.45232219568	bowtie-build --threads 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/bt1_contigs_index && bowtie --threads 25 -f --all -v 3 -x results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/bt1_contigs_index results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//bowtie1_output.sam	bowtie1
2190.31316189186		2190.31316189186	24390.83570092	238.5487243	2190.31316189186	2190.31316189186	bowtie2-build --large-index --threads 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/contigs_bt2indx && bowtie2 --all --xeq --very-sensitive -x results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/contigs_bt2indx -f results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//bowtie2_output.sam --threads 25	bowtie2
2982.22710215172		2982.22710215172	2920.7060242	23.95340396	2982.22710215172	2982.22710215172	bwa index results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa && bwa mem -t 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa > results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//bwa_mem_output.sam	bwa_mem
1056.4422551861398		1056.4422551861398	10147.893925539998	113.56135116	1056.4422551861398	1056.4422551861398	hisat2-build -p 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//hisat2_idx && hisat2 -a  --no-unal --no-softclip --secondary -p 25 -x results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//hisat2_idx -f results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//hisat2_output.sam	hisat2
198.7682426497		198.7682426497	3274.05376348	57.92300321999999	198.7682426497	198.7682426497	mkdir -p results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap_contigs results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap_spacers && cp results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap_contigs/simulated_contigs.fa && cp results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap_spacers/simulated_spacers.fa && lexicmap index -k 15 -m 40000 --seed-max-desert 200 --seed-in-desert-dist 50 -I results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap_contigs -O results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap.lmi && lexicmap search -d results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap.lmi results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//tmp_lexicmap_spacers/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//lexicmap_output.tsv --threads 25 --align-min-match-len 17 --align-min-match-pident 85 --seed-min-prefix 15 --seed-min-single-prefix 15 --seed-max-dist 100 --seed-max-gap 100 --align-max-gap 20 --align-band 100 --top-n-genomes 0 -a	lexicmap
63.09787556576		63.09787556576	97.71795741999999	52.14240376	63.09787556576	63.09787556576	minimap2 -N 100 --eqx -t 25 -a results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//minimap2_output.sam	minimap2
67.91150126168		67.91150126168	99.53369283999999	60.99098796	67.91150126168	67.91150126168	minimap2 -P --eqx -t 25 -a results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/simulated_data/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_0_0_prc_0.5/raw_outputs//minimap2_mod_output.sam	minimap2_mod
