mean_time	stddev_time	median_time	user_time	system_time	min_time	max_time	command	tool
57.54035488764		57.54035488764	44.07188348	35.37728518	57.54035488764	57.54035488764	bbmapskimmer.sh sam=1.4 maxindel=0 tipsearch=0 midpad=100 in=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa ref=./results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa outm=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//bbmap_skimmer_output.sam t=25 minid=0.85 path=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs/	bbmap_skimmer
41.37812197506		41.37812197506	56.87338984	39.14343912	41.37812197506	41.37812197506	bbmapskimmer.sh sam=1.4 maxindel=0 tipsearch=0 midpad=100 ignorefrequentkmers=f vslow maxsites=15000 maxsites2=15000 in=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa ref=./results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa outm=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//bbmap_skimmer_mod_output.sam t=25 minid=0.85 path=results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs/	bbmapskimmermod
215.04512526361998		215.04512526361998	3026.48743122	11.464478139999999	215.04512526361998	215.04512526361998	"makeblastdb -in results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa -dbtype nucl -out results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//contigs_blastdb && blastn -query results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa -db results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//contigs_blastdb -max_target_seqs 1000000 -out results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//blastn_output.tsv -evalue 1e-5 -num_threads 25 -task blastn-short -outfmt ""6 qaccver saccver nident length mismatch qlen gapopen qstart qend sstart send evalue bitscore"""	blastn
1781.61810666444		1781.61810666444	22635.51932032	89.20674269999999	1781.61810666444	1781.61810666444	bowtie-build --threads 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/bt1_contigs_index && bowtie --threads 25 -f --all -v 3 -x results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/bt1_contigs_index results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//bowtie1_output.sam	bowtie1
2024.82566630798		2024.82566630798	22311.42003304	180.9792293	2024.82566630798	2024.82566630798	bowtie2-build --large-index --threads 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/contigs_bt2indx && bowtie2 --all --xeq --very-sensitive -x results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/contigs_bt2indx -f results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//bowtie2_output.sam --threads 25	bowtie2
3039.4679822305798		3039.4679822305798	2978.69503634	20.41774698	3039.4679822305798	3039.4679822305798	bwa index results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa && bwa mem -t 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa > results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//bwa_mem_output.sam	bwa_mem
1174.11639953564		1174.11639953564	9973.24081666	105.46637894	1174.11639953564	1174.11639953564	hisat2-build -p 25 results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//hisat2_idx && hisat2 -a  --no-unal --no-softclip --secondary -p 25 -x results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//hisat2_idx -f results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//hisat2_output.sam	hisat2
171.26730800875998		171.26730800875998	3208.5592785999997	45.93402414	171.26730800875998	171.26730800875998	mkdir -p results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap_contigs results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap_spacers && cp results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap_contigs/simulated_contigs.fa && cp results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap_spacers/simulated_spacers.fa && lexicmap index -k 15 -m 40000 --seed-max-desert 200 --seed-in-desert-dist 50 -I results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap_contigs -O results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap.lmi && lexicmap search -d results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap.lmi results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//tmp_lexicmap_spacers/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//lexicmap_output.tsv --threads 25 --align-min-match-len 17 --align-min-match-pident 85 --seed-min-prefix 15 --seed-min-single-prefix 15 --seed-max-dist 100 --seed-max-gap 100 --align-max-gap 20 --align-band 100 --top-n-genomes 0 -a	lexicmap
60.044772396119996		60.044772396119996	96.46567366000001	31.755655559999997	60.044772396119996	60.044772396119996	minimap2 -N 100 --eqx -t 25 -a results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//minimap2_output.sam	minimap2
59.938767914639996		59.938767914639996	96.55300261999999	31.2582615	59.938767914639996	59.938767914639996	minimap2 -P --eqx -t 25 -a results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/simulated_data/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1030_ir_1_2205_lm_1_1_prc_0.5/raw_outputs//minimap2_mod_output.sam	minimap2_mod
