bin_start	bin_end	n_spacers	lexicmap	bowtie1	spacer_containment	bowtie2	mummer4	blastn	hisat2	bwa_mem	strobealign	minimap2	mmseqs2	bbmapskimmer
1.0	1.143842433075643	1161064	0.1543179359621864	0.9132356183638456	0.0	0.47263716728793587	0.4621381767068827	0.43791212198466234	0.1931271661165965	0.2121493733334252	0.013770989368372458	0.0001662268402086362	0.33134952078438396	0.2963256116803208
1.9580826423094004	2.239738013742369	372447	0.18649499123365204	0.8055991859244402	0.0	0.5754201268905375	0.5533968591504295	0.5297747061998083	0.22947157582152627	0.2060145470362226	0.011892967321524941	0.00003356182221900029	0.3623468574052147	0.3125907847291024
2.9304183698139834	3.3519368780575864	115859	0.18563656398438333	0.8803229212519815	0.0	0.6498070931045495	0.5778403058890549	0.549429335082586	0.25683229903014293	0.17229851227210086	0.009574856794321834	5.7541206696645634e-6	0.31731386138898715	0.28486925199308355
3.834087634113364	4.385592128029466	50112	0.17423471424010217	0.7754928959131545	0.0	0.59025782247765	0.533624680715198	0.5082215836526182	0.226841874201788	0.12353827426564495	0.008036997126436782	0.0	0.29007024265644954	0.2510027538314176
4.385592128029466	5.016426370202612	15865	0.16799243618027102	0.8101859439016702	0.0	0.6292845887173022	0.5426032146233848	0.5038512448786637	0.2411093602269146	0.09398046013236684	0.007954617081626222	0.0	0.26464544595020484	0.23144027734005668
5.738001344637371	6.563369419041321	7186	0.15936079413674736	0.6987893125521848	0.0	0.5728963725763058	0.5076537712218202	0.46806290008349566	0.19906763150570553	0.08637164857593468	0.006702848130624362	0.0	0.247355969941553	0.2128444197049819
6.563369419041321	7.507460445450493	2325	0.15274961597542244	0.7062980030721965	0.0	0.5925652841781873	0.5090015360983102	0.4494009216589861	0.2078033794162826	0.05904761904761904	0.006144393241167434	0.0	0.23096774193548383	0.21683563748079876
7.507460445450493	8.587351822143244	1258	0.1606717011128776	0.6173489666136724	0.0	0.5404411764705882	0.4841017488076312	0.4318362480127186	0.16742845786963434	0.07730524642289348	0.005961844197138315	0.0	0.23002782193958665	0.19405802861685215
8.587351822143244	9.822577401916885	404	0.15264026402640266	0.6322882288228823	0.0	0.562156215621562	0.4917491749174917	0.4262926292629263	0.1938943894389439	0.04207920792079208	0.0066006600660066	0.0	0.2043454345434543	0.19004400440044003
9.822577401916885	11.23548083448244	270	0.16932659932659933	0.5817508417508417	0.0	0.5545791245791246	0.5014814814814814	0.4235016835016835	0.17215488215488217	0.06407407407407407	0.006599326599326599	0.0	0.2158249158249158	0.18370370370370367
11.23548083448244	12.851619734489146	33	0.19696969696969693	0.5252525252525253	0.0	0.5202020202020202	0.49494949494949503	0.4343434343434343	0.21212121212121215	0.05555555555555555	0.00505050505050505	0.0	0.1717171717171717	0.20707070707070707
12.851619734489146	14.700227986061012	28	0.16405023547880696	0.581043956043956	0.0	0.581043956043956	0.5622056514913656	0.4362244897959183	0.22743328100470958	0.04395604395604396	0.005494505494505495	0.0	0.18229984301412874	0.2013343799058085
14.700227986061012	16.81474454634269	3	0.20833333333333334	0.5111111111111111	0.0	0.5111111111111111	0.48888888888888893	0.48888888888888893	0.16666666666666666	0.0	0.0	0.0	0.20833333333333334	0.16666666666666666
