mean_time	stddev_time	median_time	user_time	system_time	min_time	max_time	command	tool
155.66309838974001		155.66309838974001	629.720525	40.437577919999995	155.66309838974001	155.66309838974001	bbmapskimmer.sh sam=1.4 maxindel=0 tipsearch=0 midpad=100 in=results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa ref=./results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa outm=results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//bbmap_skimmer_output.sam t=25 minid=0.85 path=results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs/	bbmap_skimmer
112.6474216795		112.6474216795	82.98083834	48.13428122	112.6474216795	112.6474216795	bbmapskimmer.sh sam=1.4 maxindel=0 tipsearch=0 midpad=100 ignorefrequentkmers=f vslow maxsites=15000 maxsites2=15000 in=results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa ref=./results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa outm=results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//bbmap_skimmer_mod_output.sam t=25 minid=0.85 path=results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs/	bbmapskimmermod
269.00971279982		269.00971279982	3570.73609506	10.06634562	269.00971279982	269.00971279982	"makeblastdb -in results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa -dbtype nucl -out results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//contigs_blastdb && blastn -query results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa -db results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//contigs_blastdb -max_target_seqs 1000000 -out results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//blastn_output.tsv -evalue 1e-5 -num_threads 25 -task blastn-short -outfmt ""6 qaccver saccver nident length mismatch qlen gapopen qstart qend sstart send evalue bitscore"""	blastn
1597.1209412743399		1597.1209412743399	21768.71359128	76.71902195999999	1597.1209412743399	1597.1209412743399	bowtie-build --threads 25 results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/bt1_contigs_index && bowtie --threads 25 -f --all -v 3 -x results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/bt1_contigs_index results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//bowtie1_output.sam	bowtie1
1996.7840263741		1996.7840263741	21885.01123216	171.09333289999998	1996.7840263741	1996.7840263741	bowtie2-build --large-index --threads 25 results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/contigs_bt2indx && bowtie2 --all --xeq --very-sensitive -x results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/contigs_bt2indx -f results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//bowtie2_output.sam --threads 25	bowtie2
3106.78499059864		3106.78499059864	3015.49890096	21.11329052	3106.78499059864	3106.78499059864	bwa index results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa && bwa mem -t 25 -k 18 -c 5000 -a results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa > results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//bwa_mem_output.sam	bwa_mem
1199.37229767506		1199.37229767506	9567.4826866	75.5769004	1199.37229767506	1199.37229767506	hisat2-build -p 25 results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//hisat2_idx && hisat2 -a --no-spliced-alignment  --no-unal --no-softclip --secondary -p 25 -x results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//hisat2_idx -f results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa -S results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//hisat2_output.sam	hisat2
195.59332894890002		195.59332894890002	2689.05263638	48.17220586	195.59332894890002	195.59332894890002	mkdir -p results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap_contigs results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap_spacers && cp results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap_contigs/simulated_contigs.fa && cp results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap_spacers/simulated_spacers.fa && lexicmap index -k 15 -m 40000 --seed-max-desert 200 --seed-in-desert-dist 50 -I results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap_contigs -O results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap.lmi && lexicmap search -d results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap.lmi results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_lexicmap_spacers/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//lexicmap_output.tsv --threads 25 --align-min-match-len 17 --align-min-match-pident 85 --seed-min-prefix 15 --seed-min-single-prefix 15 --seed-max-dist 100 --seed-max-gap 100 --align-max-gap 20 --align-band 100 --top-n-genomes 0 -a	lexicmap
73.31175731544		73.31175731544	96.83830932000001	26.318233779999996	73.31175731544	73.31175731544	minimap2 -N 100 --eqx -t 25 -a results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//minimap2_output.sam	minimap2
74.22887184218		74.22887184218	97.63663371999999	25.00903766	74.22887184218	74.22887184218	minimap2 -P --eqx -t 25 -a results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa -o results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//minimap2_mod_output.sam	minimap2_mod
244.05179365902		244.05179365902	1581.10155138	99.264197	244.05179365902	244.05179365902	mkdir -p results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_spacers results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_contigs results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_mmseqs results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_mmseqs_outputs && mmseqs createdb results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_spacers.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_spacers/mmdb && mmseqs createdb results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/simulated_data/simulated_contigs.fa results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_contigs/mmdb && mmseqs search results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_spacers/mmdb results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_contigs/mmdb results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_mmseqs_outputs/mmseqs_output results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_mmseqs --min-seq-id 0.85 --min-aln-len 17 --threads 25 -a --search-type 3 -v 1 && mmseqs convertalis results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_spacers/mmdb results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_contigs/mmdb results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//tmp_mmseqs_outputs/mmseqs_output results/run_t_25_nc_40000_ns_1225_ir_1_1225_lm_2_2_prc_0.5/raw_outputs//mmseqs_output.tsv --format-mode 0 --search-type 4 --format-output query,target,nident,alnlen,mismatch,qlen,gapopen,qstart,qend,tstart,tend,evalue,bits	mmseqs
